path,rows,columns,card_columns,move_columns,damage_columns,energy_columns,hp_columns,effect_columns,has_move_related_column
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook31\training_strategy.json,6,3,"[""name""]",[],[],[],[],"[""description""]",False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_runner_methods.csv,6,4,"[""method_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook31\training_allocation_2000.csv,6,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_decision_state_summary.csv,6,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4a_leakage_protection_profile.csv,6,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6e_notebook52_vs_notebook53_outcomes.csv,6,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_quality_summary.csv,6,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook32\notebook32_opponent_distribution.csv,6,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_structural_intervention_summary.csv,5,7,"[""player_cards""]",[],[],[],"[""average_final_opponent_hp"", ""average_hp_margin""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section1\section1b_notebook54_optimization_targets.csv,5,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section7\section7a_notebook54_optimization_targets.csv,5,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_simulator_source_inventory.csv,5,6,"[""module_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_diagnostics.csv,5,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_validation_checks.csv,5,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4b_runtime_symbols.csv,5,5,"[""symbol_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_simulation_parameters.csv,5,5,"[""parameter_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\opponent_allocation_plan.csv,5,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4o_validation_checks.csv,5,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook13_tournament_series.csv,5,5,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_masking_fallback_metrics.csv,5,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4n_card_image_extraction_profile.csv,4,11,"[""card_name"", ""unique_card_ids""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4i_official_card_row_extraction_summary.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4p_card_visual_summary.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4n_official_card_image_extraction_summary.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4e_reference_archive_inventory.csv,4,7,"[""file_name"", ""card_name_hits""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4i_official_card_version_summary.csv,4,10,"[""card_name"", ""official_card_ids""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_comparison_by_active_card.csv,4,13,"[""active_card""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4k_card_link_recovery_summary.csv,4,8,"[""card_name"", ""card_ids""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_leading_tournament_card_identifiers.csv,4,8,"[""card_name"", ""leading_card_id""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_masking_by_player_card.csv,4,7,"[""player_card""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_card_leaderboard.csv,4,6,"[""player_card""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\analysis\section5c_card_analysis.csv,4,6,"[""player_card""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4f_tournament_card_identifier_summary.csv,4,6,"[""card_name"", ""candidate_card_ids""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_card_summary.csv,4,8,"[""card_name""]",[],[],[],"[""average_final_hp""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4e_tournament_card_image_summary.csv,4,3,"[""card_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\section7a_state_runtime_contract.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\final_competitive_strength_report.json,4,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\competitive_policy_elo_summary.json,4,4,"[""agent_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4h_pdf_identifier_summary.csv,4,7,"[""card_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_frozen_artifact_integrity.csv,4,7,"[""artifact_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\submission_work\notebook24_extracted\manifest.json,4,6,"[""repository_cards"", ""official_cards""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\submission_work\team_jesus_notebook23\package\manifest.json,4,6,"[""repository_cards"", ""official_cards""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4h_targeted_pdf_lookup_summary.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4m_pdf_destination_resolution_summary.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4q_verified_action_catalog_summary.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4i_section4h_identifier_repair.csv,4,13,"[""card_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_matchup_summary.csv,4,14,"[""player_card"", ""opponent_card""]",[],[],[],"[""average_absolute_hp_margin""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4h_hybrid_identifier_resolution.csv,4,8,"[""card_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4e_validation_checks.csv,4,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4f_validation_checks.csv,4,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_root_cause_category_summary.csv,4,9,[],[],[],[],"[""average_final_hp_margin""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4j_leading_simulator_version_matches.csv,4,7,"[""card_name"", ""leading_official_card_id""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\policy_dataset\section8c_side_summary.csv,4,7,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook35\production_interface.json,4,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_adapter_configuration.csv,4,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook15_summary.json,4,7,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_overall_comparison.csv,4,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_confidence_vs_outcome.csv,4,6,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_runner_instance_attributes.csv,4,3,"[""attribute_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4j_simulator_hp_profile.csv,4,6,"[""card_name""]",[],[],[],"[""player_hp_values"", ""opponent_hp_values"", ""combined_hp_values"", ""unique_hp_count"", ""single_hp_candidate""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook30\policy_registry.csv,4,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_label_mapping.json,4,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_feature_family_summary.csv,4,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section6_legal_move_methods.csv,3,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\competitive_policy_baseline_tournament_summary.json,3,13,"[""baseline_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\tournament_match_adapter_summary.json,3,6,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\notebooks\test.parquet,3,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\section5b_condition_summary.csv,3,18,[],[],[],[],"[""average_final_player_hp"", ""average_final_opponent_hp""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_comparison_by_condition.csv,3,11,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_condition_leaderboard.csv,3,11,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\analysis\section5c_condition_analysis.csv,3,11,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\section5a_condition_summary.csv,3,10,[],[],[],"[""average_player_energy"", ""average_opponent_energy""]","[""average_player_hp"", ""average_opponent_hp""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_split_metrics.csv,3,10,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_energy_source_join_keys.csv,3,4,"[""source_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_baseline_performance.csv,3,9,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\match_count_experiment_plan.csv,3,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\policy_training\section4c_leakage_check.csv,3,5,"[""without_variant_name_accuracy"", ""without_variant_name_balanced_accuracy"", ""without_variant_name_macro_f1""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section3\feature_engineering\section3b_split_scenario_profile.csv,3,7,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\benchmark_execution_plan.csv,3,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5a_scenario_overlap_checks.csv,3,3,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\policy_training\section4b_baseline_evaluation.csv,3,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\dataset_split_summary.csv,3,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_loss_analysis.json,2,9,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\first_real_expert_search.json,2,6,"[""name""]",[],"[""damage""]","[""energy_cost""]",[],"[""effect""]",False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4uc_reconstructed_classes.csv,2,5,"[""class_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook45\ppo_observation_action_schema.json,2,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section2_difficulty_analysis.json,2,5,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_initial_adapter_statistics.csv,2,3,"[""object_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_reset_adapter_statistics.csv,2,2,"[""object_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook14_summary.json,2,2,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4f_pdf_evidence_profile.csv,2,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5b_encoded_feature_family_summary.csv,2,5,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_side_performance.csv,2,9,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_energy_observability.csv,2,8,[],[],[],"[""observed_energy_decisions"", ""unknown_energy_decisions"", ""average_observed_energy"", ""minimum_observed_energy"", ""maximum_observed_energy"", ""energy_observation_rate""]",[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_opportunities_by_condition.csv,2,8,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_opportunities_by_outcome.csv,2,7,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_frozen_artifact_binding.csv,2,4,"[""binding_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_starting_side_summary.csv,2,8,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_strategic_control_profile.csv,2,7,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section6\section6a_side_weight_summary.csv,2,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section5\policy_evaluation\section5a_weighted_side_totals.csv,2,4,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6c_policy_adapter_routing_summary.csv,2,5,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook14_leaderboard.csv,2,8,"[""name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\policy_training\section4e_decision_only_evaluation.csv,2,5,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_upstream_card_object_recovery_summary.json,1,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\competitive_policy_battle_summary.json,1,10,"[""agent_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_card_id_proximity_candidates.csv,1,9,"[""card_id"", ""card_name""]",[],[],[],[],"[""text_source_index"", ""context_excerpt""]",False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6f_first_full_battle_summary.json,1,13,[],[],[],[],"[""final_player_hp"", ""final_opponent_hp""]",[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_opportunities_by_active_card.csv,1,7,"[""active_card""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\section8a_search_dry_run.json,1,1,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1a_environment_report.json,1,21,"[""notebook_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1b_handoff_load_summary.json,1,20,"[""section_name""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_model_training_summary.json,1,24,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4uc_production_adapter_reconstruction_summary.json,1,14,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_masking_analysis_summary.json,1,18,"[""highest_masking_player_card"", ""highest_masking_player_card_rate""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_full_replay_interface_resolution_summary.json,1,14,[],[],[],"[""runtime_energy_observed""]",[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section7\section7a_final_summary.json,1,19,"[""tournament_battles"", ""tournament_policy_decisions""]",[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_instrumented_replay_preflight_summary.json,1,15,[],[],[],"[""energy_attributes_identified"", ""runtime_energy_observed""]",[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5b_preprocessing_summary.json,1,19,[],[],[],[],[],[],False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section1\section1a_imports_and_paths_summary.json,1,11,"[""notebook_name""]",[],[],[],[],[],False
